extension_id,publisher_id,severity,category,comment,source,reference
teakovva.overpy-bastion,teakovva,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TheMysteryPanda.discodemulti,TheMysteryPanda,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TheRealGorgan.better-sidebar-markdown-notes,TheRealGorgan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TheRealGorgan.copilot-chat-history-fork,TheRealGorgan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TheRealGorgan.vscode-google-tasks-extension,TheRealGorgan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
thewerthon.thewerthon-scope-to-this,thewerthon,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
thirst.cfxlua-types-intellisense,thirst,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
thirst.cfxlua-typings,thirst,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
tinbox.korofileheader-tinbox,tinbox,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
tmp-primes.wtinymist,tmp-primes,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TobiasHochguertel.catalog-lens,TobiasHochguertel,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TobiasHochguertel.pattern-links-fork,TobiasHochguertel,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
tohuw.focus-lines,tohuw,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
toommyliu.cursor-dark-no-italicse,toommyliu,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
trandaison.trandaison-git-file-history,trandaison,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
tria-technologies.simpleswitch-vscode,tria-technologies,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
trlanfeng.turbo-console-log,trlanfeng,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
TrueCrimeDev.tableau-lsp,TrueCrimeDev,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
tuur29.turbo-console-log,tuur29,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ultimateBroK.symbols-enhance,ultimateBroK,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
unique123.continue-plus,unique123,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
val-brlt.turbo-console-no-comma,val-brlt,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vbtheory.gitlab-pipeline-monitor-advanced,vbtheory,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
verreauxblack.vscode-git-commands-helper,verreauxblack,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vibe-xyz.vibe-xyz,vibe-xyz,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
VibeKanban.vibe-kanban-vscode,VibeKanban,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Vikang.acnh-vscode-theme,Vikang,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Vikang.vscode-acnh-icon-theme,Vikang,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vjoker.legend-script-editor,vjoker,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vroshupkin.plantuml-png-microfork,vroshupkin,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vs-browser-openUrl.vs-browser-openUrl,vs-browser-openUrl,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vs-publisher-1489718.SQLinFormVS20222026,vs-publisher-1489718,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
vue2-snippets-plus-least.vue2-snippets-plus-least,vue2-snippets-plus-least,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
walteh.embedded-languages-vscode,walteh,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
walteh.protolsp,walteh,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
WavesMan.tree-generator-defined,WavesMan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
we125182.vue-volar,we125182,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
weiboplat.wecodergtfish1988.gtfish25-sql-formatter,weiboplat,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
whoami730.cython-enhanced,whoami730,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
WillZhang.dracula-variants,WillZhang,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wlnxingdev.free-senltig,wlnxingdev,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wtklbm.code-debuger-fork,wtklbm,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wumo1016.i18n-pro,wumo1016,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wumo1016.vue-legacy-extension,wumo1016,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Wundero.wundero-package-json-upgrade,Wundero,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wuyifeng.ai-svn-scm,wuyifeng,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wuyifeng.vscode-database-client,wuyifeng,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
WuZhiguo.callviz,WuZhiguo,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
wym.demo-wym001,wym,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xiaolvpuzi.vim-smart-input-pro,xiaolvpuzi,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xiaym-gh.background-cover-simplified,xiaym-gh,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xicunyang.ts-space-prompt,xicunyang,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xilong88.stepfun-i18n,xilong88,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
XLRIT.vscode-gears-by-xlrit,XLRIT,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xsf0105.open-in-github-pr,xsf0105,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xuhuanzy.emmylua-luals,xuhuanzy,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xuli.qt-for-python,xuli,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xvaldetaro.ai-prompt-compiler,xvaldetaro,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xwildeyes.vercel-vscode-by-xwildeyes,xwildeyes,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
xxnuo.mtrancode,xxnuo,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
XYIAN.dark-synth-theme-xys,XYIAN,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
yanfeixin.king-trae-icon,yanfeixin,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
YasenDimitrov.lazygit-vscode-v2,YasenDimitrov,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
yelmuratoff.dart-data-class-tools-dev,yelmuratoff,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ygqygq2.turbo-print-log,ygqygq2,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
yishifuhua.highlight-line-new,yishifuhua,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
yishifuhua.local-history-chinese,yishifuhua,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ynqq.comment-anchors-ynqq,ynqq,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
yonbip.yds-gitlab-workflow,yonbip,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
YuTengjing.vscode-colorize-plus,YuTengjing,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
YuTengjing.vscode-github-actions-tj,YuTengjing,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ZAMBAR.riscv-venus-cs110,ZAMBAR,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ZaqueuRodrigues.vscode-eclipse-keymap-complete,ZaqueuRodrigues,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zenplusplus.sonaita,zenplusplus,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zero-pzp.turbo-console-log-pzp,zero-pzp,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ZhangQuan.code-translate-enhanced,ZhangQuan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zhucan.debug-cline,zhucan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zhucan.xx-zc-test,zhucan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zhucan.zc-claude-dev,zhucan,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zouguowei.krtc-filter-line,zouguowei,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zqchen.vscode-dashboard-fork,zqchen,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zstings.claude-code-zh-cn,zstings,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zwyyy456.mariana-st,zwyyy456,high,impersonation,Removed from VS Marketplace: Impersonation.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Price.automatic-printing-codem,Price,high,potentially-malicious,Removed from VS Marketplace: Potentially malicious.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Price.automatic-recording-code,Price,high,potentially-malicious,Removed from VS Marketplace: Potentially malicious.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Price.code-documentation-utilities,Price,high,potentially-malicious,Removed from VS Marketplace: Potentially malicious.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
zigbook.pilot-repl,zigbook,high,potentially-malicious,Removed from VS Marketplace: Potentially malicious.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
RooVeterinaryInc.roo-cline,RooVeterinaryInc,high,risky-ai-code-access,Roo Code (Roo-Cline): autonomous AI coding agent - full filesystem and terminal access - executes commands and modifies code - sends context to external LLM providers,static_list,https://marketplace.visualstudio.com/items?itemName=RooVeterinaryInc.roo-cline
saoudrizwan.claude-dev,saoudrizwan,high,risky-ai-code-access,Cline (Claude Dev): autonomous AI coding agent - reads writes and executes code - can run terminal commands - creates files and modifies codebase - sends context to LLM APIs,static_list,https://marketplace.visualstudio.com/items?itemName=saoudrizwan.claude-dev
formulahendry.code-runner,formulahendry,high,risky-code-execution,Code Runner: executes code in 40+ languages from VS Code with one click - runs arbitrary scripts with full system privileges - can execute any file type including shell scripts and binaries,static_list,https://marketplace.visualstudio.com/items?itemName=formulahendry.code-runner
MS-vsliveshare.vsliveshare,MS-vsliveshare,high,risky-collaboration,Live Share: real-time collaborative editing with shared terminals - servers and debugging sessions - guests can see and edit files - run terminals and access forwarded ports - sessions joinable by anyone with link,static_list,https://marketplace.visualstudio.com/items?itemName=MS-vsliveshare.vsliveshare
hashicorp.vault,hashicorp,high,risky-credential-access,HashiCorp Vault: browse and read secrets from Vault servers directly in VS Code - enterprise secret management infrastructure access from IDE - vault tokens accessible to extensions,static_list,https://marketplace.visualstudio.com/items?itemName=hashicorp.vault
eliostruyf.vscode-remote-control,eliostruyf,high,risky-remote-access,Remote Control: allows remote control of VS Code via HTTP API - run commands from anywhere on the network - can be exploited for unauthorized command execution,static_list,https://marketplace.visualstudio.com/items?itemName=eliostruyf.vscode-remote-control
mandrup.remote-rdp,mandrup,high,risky-remote-access,Remote - RDP: manages and launches Remote Desktop sessions from VS Code - stored RDP credentials - can be used for lateral movement to Windows machines,static_list,https://marketplace.visualstudio.com/items?itemName=mandrup.remote-rdp
ms-vscode-remote.remote-ssh,ms-vscode-remote,high,risky-remote-access,Remote - SSH: opens folders on remote machines via SSH with full VS Code capabilities - installs VS Code Server on remote hosts - enables full filesystem access and command execution,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.remote-ssh
ms-vscode-remote.vscode-remote-extensionpack,ms-vscode-remote,high,risky-remote-access,Remote Development Extension Pack: bundle of Remote SSH + Dev Containers + WSL + Tunnels - all remote access capabilities in one install,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode-remote.vscode-remote-extensionpack
ms-vscode.remote-server,ms-vscode,high,risky-remote-access,Remote - Tunnels: creates secure tunnels to remote machines via Microsoft dev tunnels - enables full remote control of any machine running VS Code without SSH - bypasses corporate firewalls and network segmentation,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.remote-server
IvanArjona.cloudflaretunnel,IvanArjona,high,risky-tunnel,Cloudflare Tunnel: exposes local services through Cloudflare network - bypasses corporate firewalls - local services become accessible via Cloudflare URLs without opening inbound ports,static_list,https://marketplace.visualstudio.com/items?itemName=IvanArjona.cloudflaretunnel
nicobao.localtunnel,nicobao,high,risky-tunnel,LocalTunnel: exposes local server to the internet via localtunnel.me - instant public URL for any local port - bypasses firewall without configuration,static_list,https://marketplace.visualstudio.com/items?itemName=nicobao.localtunnel
philnash.ngrok-for-vscode,philnash,high,risky-tunnel,ngrok for VSCode: creates ngrok tunnels exposing local ports to the public internet - bypasses firewalls via reverse tunnels - can be used for data exfiltration or unauthorized remote access,static_list,https://marketplace.visualstudio.com/items?itemName=philnash.ngrok-for-vscode
tailscale.vscode-tailscale,tailscale,high,risky-tunnel,Tailscale: connects to Tailscale mesh VPN network - access remote file systems - Tailscale Funnel can expose local services to the public internet - bypasses corporate network controls,static_list,https://marketplace.visualstudio.com/items?itemName=tailscale.vscode-tailscale
kaijialin.pvts,kaijialin,high,typo-squatting,Removed from VS Marketplace: Typo-squatting.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
lone17.lone-vscode-pets,lone17,medium,deprecated,Removed from VS Marketplace: Deprecated.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
MaikeyShrimp.vscode-pets-shrimp-bata,MaikeyShrimp,medium,deprecated,Removed from VS Marketplace: Deprecated.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
PapaVault.papa-vault,PapaVault,medium,expired-domain,Removed from VS Marketplace: Expired domain.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
DevelopmentInc.cfx-lua-vs,DevelopmentInc,medium,impersonation-malware,"Removed from VS Marketplace: Impersonation, Malware.",microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
DevelopmentInc.kombai-vs,DevelopmentInc,medium,impersonation-malware,"Removed from VS Marketplace: Impersonation, Malware.",microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
DevelopmentInc.minecraftsnippets,DevelopmentInc,medium,impersonation-malware,"Removed from VS Marketplace: Impersonation, Malware.",microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
DevelopmentInc.pokemon,DevelopmentInc,medium,impersonation-malware,"Removed from VS Marketplace: Impersonation, Malware.",microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
DevelopmentInc.torizon-vs,DevelopmentInc,medium,impersonation-malware,"Removed from VS Marketplace: Impersonation, Malware.",microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
kingepic84.symphony-language,kingepic84,medium,owner-request,Removed from VS Marketplace: Owner Request.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
mpw.ccbscf-biz-snippets,mpw,medium,owner-request,Removed from VS Marketplace: Owner Request.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
mpw.ccbscf-snippets,mpw,medium,owner-request,Removed from VS Marketplace: Owner Request.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
mpw.ccbscf-ui-transfer,mpw,medium,owner-request,Removed from VS Marketplace: Owner Request.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
rabbitsyntax.rabbitsyntax,rabbitsyntax,medium,owner-request,Removed from VS Marketplace: Owner Request.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
FRONT-END-AI.front-end-ai,FRONT-END-AI,medium,publisher-requested,Removed from VS Marketplace: Publisher requested.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
ms-vscode.vscode-embedded-tools,ms-vscode,medium,publisher-requested,Removed from VS Marketplace: Publisher requested.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
VisualStudioOnlineApplicationInsights.application-insights,VisualStudioOnlineApplicationInsights,medium,publisher-requested,Removed from VS Marketplace: Publisher requested.,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md
Codeium.codeium,Codeium,medium,risky-ai-code-access,Codeium: free AI code completion and chat - sends code context to Codeium servers - free tier with broad data collection terms,static_list,https://marketplace.visualstudio.com/items?itemName=Codeium.codeium
Continue.continue,Continue,medium,risky-ai-code-access,Continue: open-source AI code assistant - sends code context to LLM providers (OpenAI Anthropic Ollama) for completions and chat - codebase context shared with third-party providers,static_list,https://marketplace.visualstudio.com/items?itemName=Continue.continue
GitHub.copilot,GitHub,medium,risky-ai-code-access,GitHub Copilot: AI code assistant - sends code context to GitHub/OpenAI servers for completions - source code transmitted to external cloud - may include proprietary code and secrets in context,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.copilot
GitHub.copilot-chat,GitHub,medium,risky-ai-code-access,GitHub Copilot Chat: AI chat assistant with codebase awareness - sends code context and questions to cloud - can access workspace files and terminal output,static_list,https://marketplace.visualstudio.com/items?itemName=GitHub.copilot-chat
sourcegraph.cody-ai,sourcegraph,medium,risky-ai-code-access,Cody AI (Sourcegraph): AI code assistant with full codebase context - indexes and sends repository code to Sourcegraph cloud - code search across all repositories,static_list,https://marketplace.visualstudio.com/items?itemName=sourcegraph.cody-ai
Supermaven.supermaven,Supermaven,medium,risky-ai-code-access,Supermaven: AI code completion - sends code context to Supermaven cloud for fast completions - external processing of source code,static_list,https://marketplace.visualstudio.com/items?itemName=Supermaven.supermaven
TabNine.tabnine-vscode,TabNine,medium,risky-ai-code-access,Tabnine AI: AI code completion - analyzes codebase and sends context to Tabnine cloud - source code context sent to external cloud for AI processing,static_list,https://marketplace.visualstudio.com/items?itemName=TabNine.tabnine-vscode
Postman.postman-for-vscode,Postman,medium,risky-api-client,Postman: API development and testing platform - requires Postman account login - syncs requests and credentials to Postman cloud - auth tokens and API keys stored in collections,static_list,https://marketplace.visualstudio.com/items?itemName=Postman.postman-for-vscode
rangav.vscode-thunder-client,rangav,medium,risky-api-client,Thunder Client: REST API client with auth credential storage - not open source - credentials go through closed-source code - stored API keys and tokens in collections,static_list,https://marketplace.visualstudio.com/items?itemName=rangav.vscode-thunder-client
amazonwebservices.aws-toolkit-vscode,amazonwebservices,medium,risky-cloud-access,AWS Toolkit: full AWS integration Lambda S3 CloudWatch ECS - browse and manage AWS resources from VS Code - uses AWS credentials from ~/.aws - can deploy modify and delete cloud resources,static_list,https://marketplace.visualstudio.com/items?itemName=amazonwebservices.aws-toolkit-vscode
GoogleCloudTools.cloudcode,GoogleCloudTools,medium,risky-cloud-access,Cloud Code: Google Cloud Platform integration - deploy to GKE Cloud Run - manage APIs and resources - uses gcloud credentials,static_list,https://marketplace.visualstudio.com/items?itemName=GoogleCloudTools.cloudcode
ms-azuretools.vscode-azurefunctions,ms-azuretools,medium,risky-cloud-access,Azure Functions: create deploy and manage Azure Functions from VS Code - deploys code to cloud - Azure credential access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azurefunctions
ms-azuretools.vscode-azureresourcegroups,ms-azuretools,medium,risky-cloud-access,Azure Resources: browse and manage Azure resources directly from VS Code - Azure subscription access from IDE - can view and manage cloud resources,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azureresourcegroups
ms-azuretools.vscode-azurestorage,ms-azuretools,medium,risky-cloud-access,Azure Storage: browse and manage Azure Blob File Queue Table storage from VS Code - access to cloud storage resources - can upload download and delete data,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-azurestorage
ms-azuretools.vscode-docker,ms-azuretools,medium,risky-cloud-access,Docker: build manage and deploy containers from VS Code - access to Docker daemon - can run arbitrary containers with network and filesystem access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-azuretools.vscode-docker
ms-kubernetes-tools.vscode-kubernetes-tools,ms-kubernetes-tools,medium,risky-cloud-access,Kubernetes: manage Kubernetes clusters from VS Code - kubectl access - can deploy modify and delete workloads - access to cluster secrets and configmaps,static_list,https://marketplace.visualstudio.com/items?itemName=ms-kubernetes-tools.vscode-kubernetes-tools
ms-vscode.azure-account,ms-vscode,medium,risky-cloud-access,Azure Account: Azure authentication and subscription management - stores Azure OAuth tokens - provides credential access to all Azure-related extensions,static_list,https://marketplace.visualstudio.com/items?itemName=ms-vscode.azure-account
ms-toolsai.jupyter,ms-toolsai,medium,risky-code-execution,Jupyter Notebooks: execute arbitrary code in Python R Julia and more - can connect to remote Jupyter kernels - full code execution environment with network and filesystem access,static_list,https://marketplace.visualstudio.com/items?itemName=ms-toolsai.jupyter
