extension_id,publisher_id,extension_name,metadata_comment,metadata_severity,metadata_category,metadata_source,metadata_reference,metadata_status,removal_date
MarioLJFerreira.42header-plus,MarioLJFerreira,42header-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
marpo.gruvbox-material-marpo,marpo,gruvbox-material-marpo,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-16
marvin63597.claude-dd,marvin63597,claude-dd,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-25
Med-H.git-graph-revamped,Med-H,git-graph-revamped,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-02
meetrice.mysql-blade,meetrice,mysql-blade,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-23
meow-d.markless-meowd,meow-d,markless-meowd,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-23
MichaelBanucu.vscode-mocha-test-adapter-update-to-nodejs-22,MichaelBanucu,vscode-mocha-test-adapter-update-to-nodejs-22,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
mikeljl.continue-ljl-fork,mikeljl,continue-ljl-fork,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-25
Milynn.bongocat-sidebar,Milynn,bongocat-sidebar,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
mishannn.custom-turbo-console-log,mishannn,custom-turbo-console-log,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-10
mlhiter.sline,mlhiter,sline,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
MominRaza.rest-client-maintained,MominRaza,rest-client-maintained,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-26
momomomowei.element-plus-mo,momomomowei,element-plus-mo,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
mrchen.vue-jump-m,mrchen,vue-jump-m,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-26
Murilo.headwind-haml-fork,Murilo,headwind-haml-fork,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
mycline.my-sibo-claude-dev,mycline,my-sibo-claude-dev,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
Naki.ariake2022,Naki,ariake2022,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-27
nanmu.office-viewer-pro,nanmu,office-viewer-pro,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-29
naveenkunder.format-html,naveenkunder,format-html,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-19
NeoMain.Neo-Better-DevTracker,NeoMain,Neo-Better-DevTracker,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09
Nibs.remote-cloud-shell,Nibs,remote-cloud-shell,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
Nice8888.cline-nice8888,Nice8888,cline-nice8888,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-28
nicovy.symbolsnicovy,nicovy,symbolsnicovy,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-28
nikitakolesnikov.vscode-squirrel-extention,nikitakolesnikov,vscode-squirrel-extention,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
nimashoghi.gistfs-updated-main-nsh,nimashoghi,gistfs-updated-main-nsh,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-28
njzy.pnpm-catalog-lens-njzy,njzy,pnpm-catalog-lens-njzy,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-28
njzy.pnpm-catalog-lens-rush,njzy,pnpm-catalog-lens-rush,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-02-28
nkurasawa.vscode-ignore-prettier,nkurasawa,vscode-ignore-prettier,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-05-04
nocnokneo.gif-player-plus,nocnokneo,gif-player-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09
Noe.noe-tokyo-night-horizon,Noe,noe-tokyo-night-horizon,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09
nofoot.clang-format-support-style-variable,nofoot,clang-format-support-style-variable,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
northisup.comment-divider-updated,northisup,comment-divider-updated,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
nourgaser.google-tasks-json-fork,nourgaser,google-tasks-json-fork,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-21
NPC1.unify-chat-provider-ui,NPC1,unify-chat-provider-ui,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
octohash.powermode-plus,octohash,powermode-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-16
okg21.bigquery-explorer,okg21,bigquery-explorer,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-16
OktayAydoan.smarty-formatter,OktayAydoan,smarty-formatter,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-23
OmGawande.sonata,OmGawande,sonata,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-01-05
OPENEDAI.OPENEDAI,OPENEDAI,OPENEDAI,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-15
orca.vscode-armlite,orca,vscode-armlite,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-16
OxfordAbstracts.ide-purescript-oa-hybrid,OxfordAbstracts,ide-purescript-oa-hybrid,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
PallasUI.panda-css-pallasui,PallasUI,panda-css-pallasui,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
parmentelat.vscode-jupytext-parmentelat,parmentelat,vscode-jupytext-parmentelat,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
ParthRaninga.cursor-ai-rules,ParthRaninga,cursor-ai-rules,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
ParthRaninga.cursor-smart-rules,ParthRaninga,cursor-smart-rules,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
ParthRaninga.cursor-smart-rules-demo,ParthRaninga,cursor-smart-rules-demo,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
ParwatKunwar.codesandbox-parwat-theme,ParwatKunwar,codesandbox-parwat-theme,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
PCODE-pl.branch-breakpoints-plus,PCODE-pl,branch-breakpoints-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
PCODE-pl.F5,PCODE-pl,F5,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
PCODE-pl.hide-files-toggle,PCODE-pl,hide-files-toggle,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
PCODE-pl.LiveServerPlus,PCODE-pl,LiveServerPlus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
PCODE-pl.vscode-autohide-plus,PCODE-pl,vscode-autohide-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
PCODE-pl.vscode-favorites-plus,PCODE-pl,vscode-favorites-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-10
PCODE-pl.vscode-phpmd-suppress,PCODE-pl,vscode-phpmd-suppress,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-21
PeterC.i18n-ally-fork-peter,PeterC,i18n-ally-fork-peter,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-02
phantomgz.vscode-theme-onedark-c,phantomgz,vscode-theme-onedark-c,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09
PhungXuanAnh.auto-run-command-with-condition,PhungXuanAnh,auto-run-command-with-condition,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2025-12-09
pit00.brackets-selection-plus,pit00,brackets-selection-plus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
pit00.cursor-view-focus,pit00,cursor-view-focus,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
pit00.direct-cmd,pit00,direct-cmd,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
pit00.fenced-code-blocks-tools,pit00,fenced-code-blocks-tools,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
pit00.github-shortcuts,pit00,github-shortcuts,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
pit00.global-regex,pit00,global-regex,Removed from VS Marketplace: Impersonation.,high,impersonation,microsoft_removed_packages,https://github.com/microsoft/vsmarketplace/blob/main/RemovedPackages.md,removed_marketplace,2026-03-20
